# Область, мм = (10.000,82.000,0.000)
# Шаг, мм = (0.800,1.000,0.001)
# Передача, шагов/мм = (100,100,100)
# Чувствительность, мкВ/мТл = 111.600

3.360	90.130	0.000	2.036
4.160	90.130	0.000	3.623
4.960	90.130	0.000	2.343
5.760	90.130	0.000	0.155
6.560	90.130	0.000	-0.822
7.360	90.130	0.000	-0.625
8.160	90.130	0.000	-0.413
8.960	90.130	0.000	-0.285
-1.440	91.130	0.000	-0.210
-0.640	91.130	0.000	-0.272
0.160	91.130	0.000	-0.390
0.960	91.130	0.000	-0.574
1.760	91.130	0.000	-0.725
2.560	91.130	0.000	0.004
3.360	91.130	0.000	2.055
4.160	91.130	0.000	3.487
4.960	91.130	0.000	2.136
5.760	91.130	0.000	0.133
6.560	91.130	0.000	-0.819
7.360	91.130	0.000	-0.633
8.160	91.130	0.000	-0.423
8.960	91.130	0.000	-0.294
-1.440	92.130	0.000	-0.207
-0.640	92.130	0.000	-0.274
0.160	92.130	0.000	-0.387
0.960	92.130	0.000	-0.565
1.760	92.130	0.000	-0.738
2.560	92.130	0.000	-0.036
3.360	92.130	0.000	1.956
4.160	92.130	0.000	3.532
4.960	92.130	0.000	2.261
5.760	92.130	0.000	0.092
6.560	92.130	0.000	-0.828
7.360	92.130	0.000	-0.632
8.160	92.130	0.000	-0.417
8.960	92.130	0.000	-0.294
-1.440	93.130	0.000	-0.203
-0.640	93.130	0.000	-0.281
0.160	93.130	0.000	-0.389
0.960	93.130	0.000	-0.567
1.760	93.130	0.000	-0.735
2.560	93.130	0.000	-0.021
3.360	93.130	0.000	2.027
4.160	93.130	0.000	3.406
4.960	93.130	0.000	1.902
5.760	93.130	0.000	-0.053
6.560	93.130	0.000	-0.829
7.360	93.130	0.000	-0.621
8.160	93.130	0.000	-0.417
8.960	93.130	0.000	-0.283
-1.440	94.130	0.000	-0.210
-0.640	94.130	0.000	-0.275
0.160	94.130	0.000	-0.387
0.960	94.130	0.000	-0.556
1.760	94.130	0.000	-0.715
2.560	94.130	0.000	0.007
3.360	94.130	0.000	2.076
4.160	94.130	0.000	3.387
4.960	94.130	0.000	1.829
5.760	94.130	0.000	-0.175
6.560	94.130	0.000	-0.838
7.360	94.130	0.000	-0.612
8.160	94.130	0.000	-0.412
8.960	94.130	0.000	-0.284
-1.440	95.130	0.000	-0.202
-0.640	95.130	0.000	-0.274
0.160	95.130	0.000	-0.376
0.960	95.130	0.000	-0.554
1.760	95.130	0.000	-0.719
2.560	95.130	0.000	-0.084
3.360	95.130	0.000	1.848
4.160	95.130	0.000	3.240
4.960	95.130	0.000	1.816
5.760	95.130	0.000	-0.141
6.560	95.130	0.000	-0.810
7.360	95.130	0.000	-0.609
8.160	95.130	0.000	-0.408
8.960	95.130	0.000	-0.283
-1.440	96.130	0.000	-0.204
-0.640	96.130	0.000	-0.272
0.160	96.130	0.000	-0.375
0.960	96.130	0.000	-0.554
1.760	96.130	0.000	-0.712
2.560	96.130	0.000	-0.108
3.360	96.130	0.000	1.750
4.160	96.130	0.000	3.225
4.960	96.130	0.000	1.938
5.760	96.130	0.000	-0.020
6.560	96.130	0.000	-0.793
7.360	96.130	0.000	-0.604
8.160	96.130	0.000	-0.408
8.960	96.130	0.000	-0.282
-1.440	97.130	0.000	-0.200
-0.640	97.130	0.000	-0.273
0.160	97.130	0.000	-0.375
0.960	97.130	0.000	-0.541
1.760	97.130	0.000	-0.700
2.560	97.130	0.000	-0.069
3.360	97.130	0.000	1.917
4.160	97.130	0.000	3.432
4.960	97.130	0.000	2.162
5.760	97.130	0.000	0.110
6.560	97.130	0.000	-0.772
7.360	97.130	0.000	-0.599
8.160	97.130	0.000	-0.403
8.960	97.130	0.000	-0.284
-1.440	98.130	0.000	-0.197
-0.640	98.130	0.000	-0.266
0.160	98.130	0.000	-0.372
0.960	98.130	0.000	-0.540
1.760	98.130	0.000	-0.702
2.560	98.130	0.000	-0.092
3.360	98.130	0.000	1.849
4.160	98.130	0.000	3.153
4.960	98.130	0.000	1.810
5.760	98.130	0.000	0.016
6.560	98.130	0.000	-0.777
7.360	98.130	0.000	-0.593
8.160	98.130	0.000	-0.407
8.960	98.130	0.000	-0.282
-1.440	99.130	0.000	-0.198
-0.640	99.130	0.000	-0.258
0.160	99.130	0.000	-0.359
0.960	99.130	0.000	-0.521
1.760	99.130	0.000	-0.691
2.560	99.130	0.000	-0.104
3.360	99.130	0.000	1.826
4.160	99.130	0.000	3.016
4.960	99.130	0.000	1.551
5.760	99.130	0.000	-0.070
6.560	99.130	0.000	-0.772
7.360	99.130	0.000	-0.587
8.160	99.130	0.000	-0.396
8.960	99.130	0.000	-0.276
-1.440	100.130	0.000	-0.193
-0.640	100.130	0.000	-0.260
0.160	100.130	0.000	-0.357
0.960	100.130	0.000	-0.518
1.760	100.130	0.000	-0.683
2.560	100.130	0.000	-0.115
3.360	100.130	0.000	1.775
4.160	100.130	0.000	3.162
4.960	100.130	0.000	1.978
5.760	100.130	0.000	0.088
6.560	100.130	0.000	-0.748
7.360	100.130	0.000	-0.585
8.160	100.130	0.000	-0.393
8.960	100.130	0.000	-0.277
-1.440	101.130	0.000	-0.193
-0.640	101.130	0.000	-0.251
0.160	101.130	0.000	-0.346
0.960	101.130	0.000	-0.508
1.760	101.130	0.000	-0.666
2.560	101.130	0.000	-0.043
3.360	101.130	0.000	1.865
4.160	101.130	0.000	3.115
4.960	101.130	0.000	1.705
5.760	101.130	0.000	-0.132
6.560	101.130	0.000	-0.749
7.360	101.130	0.000	-0.557
8.160	101.130	0.000	-0.380
8.960	101.130	0.000	-0.270
-1.440	102.130	0.000	-0.190
-0.640	102.130	0.000	-0.247
0.160	102.130	0.000	-0.339
0.960	102.130	0.000	-0.498
1.760	102.130	0.000	-0.651
2.560	102.130	0.000	-0.068
3.360	102.130	0.000	1.745
4.160	102.130	0.000	3.128
4.960	102.130	0.000	1.781
5.760	102.130	0.000	0.007
6.560	102.130	0.000	-0.729
7.360	102.130	0.000	-0.562
8.160	102.130	0.000	-0.380
8.960	102.130	0.000	-0.266
-1.440	103.130	0.000	-0.186
-0.640	103.130	0.000	-0.238
0.160	103.130	0.000	-0.342
0.960	103.130	0.000	-0.484
1.760	103.130	0.000	-0.645
2.560	103.130	0.000	-0.216
3.360	103.130	0.000	1.365
4.160	103.130	0.000	2.825
4.960	103.130	0.000	1.682
5.760	103.130	0.000	-0.017
6.560	103.130	0.000	-0.707
7.360	103.130	0.000	-0.558
8.160	103.130	0.000	-0.379
8.960	103.130	0.000	-0.268
-1.440	104.130	0.000	-0.184
-0.640	104.130	0.000	-0.242
0.160	104.130	0.000	-0.331
0.960	104.130	0.000	-0.471
1.760	104.130	0.000	-0.637
2.560	104.130	0.000	-0.182
3.360	104.130	0.000	1.440
4.160	104.130	0.000	2.896
4.960	104.130	0.000	1.761
5.760	104.130	0.000	0.078
6.560	104.130	0.000	-0.705
7.360	104.130	0.000	-0.557
8.160	104.130	0.000	-0.376
8.960	104.130	0.000	-0.265
-1.440	105.130	0.000	-0.184
-0.640	105.130	0.000	-0.234
0.160	105.130	0.000	-0.333
0.960	105.130	0.000	-0.468
1.760	105.130	0.000	-0.622
2.560	105.130	0.000	-0.190
3.360	105.130	0.000	1.394
4.160	105.130	0.000	2.896
4.960	105.130	0.000	1.969
5.760	105.130	0.000	0.213
6.560	105.130	0.000	-0.697
7.360	105.130	0.000	-0.554
8.160	105.130	0.000	-0.368
8.960	105.130	0.000	-0.261
-1.440	106.130	0.000	-0.178
-0.640	106.130	0.000	-0.232
0.160	106.130	0.000	-0.324
0.960	106.130	0.000	-0.460
1.760	106.130	0.000	-0.608
2.560	106.130	0.000	-0.186
3.360	106.130	0.000	1.333
4.160	106.130	0.000	2.860
4.960	106.130	0.000	2.066
5.760	106.130	0.000	0.316
6.560	106.130	0.000	-0.658
7.360	106.130	0.000	-0.551
8.160	106.130	0.000	-0.370
8.960	106.130	0.000	-0.267
-1.440	107.130	0.000	-0.168
-0.640	107.130	0.000	-0.226
0.160	107.130	0.000	-0.315
0.960	107.130	0.000	-0.455
1.760	107.130	0.000	-0.604
2.560	107.130	0.000	-0.178
3.360	107.130	0.000	1.266
4.160	107.130	0.000	2.597
4.960	107.130	0.000	1.610
5.760	107.130	0.000	-0.038
6.560	107.130	0.000	-0.690
7.360	107.130	0.000	-0.544
8.160	107.130	0.000	-0.369
8.960	107.130	0.000	-0.254
-1.440	108.130	0.000	-0.169
-0.640	108.130	0.000	-0.225
0.160	108.130	0.000	-0.309
0.960	108.130	0.000	-0.454
1.760	108.130	0.000	-0.596
2.560	108.130	0.000	-0.178
3.360	108.130	0.000	1.199
4.160	108.130	0.000	2.531
4.960	108.130	0.000	1.544
5.760	108.130	0.000	0.026
6.560	108.130	0.000	-0.670
7.360	108.130	0.000	-0.532
8.160	108.130	0.000	-0.356
8.960	108.130	0.000	-0.251
-1.440	109.130	0.000	-0.166
-0.640	109.130	0.000	-0.219
0.160	109.130	0.000	-0.303
0.960	109.130	0.000	-0.448
1.760	109.130	0.000	-0.591
2.560	109.130	0.000	-0.130
3.360	109.130	0.000	1.525
4.160	109.130	0.000	3.064
4.960	109.130	0.000	2.124
5.760	109.130	0.000	0.250
6.560	109.130	0.000	-0.648
7.360	109.130	0.000	-0.526
8.160	109.130	0.000	-0.358
8.960	109.130	0.000	-0.254
-1.440	110.130	0.000	-0.168
-0.640	110.130	0.000	-0.218
0.160	110.130	0.000	-0.300
0.960	110.130	0.000	-0.438
1.760	110.130	0.000	-0.583
2.560	110.130	0.000	-0.165
3.360	110.130	0.000	1.489
4.160	110.130	0.000	3.062
4.960	110.130	0.000	2.064
5.760	110.130	0.000	0.139
6.560	110.130	0.000	-0.655
7.360	110.130	0.000	-0.525
8.160	110.130	0.000	-0.354
8.960	110.130	0.000	-0.248
-1.440	111.130	0.000	-0.156
-0.640	111.130	0.000	-0.212
0.160	111.130	0.000	-0.300
0.960	111.130	0.000	-0.424
1.760	111.130	0.000	-0.577
2.560	111.130	0.000	-0.201
3.360	111.130	0.000	1.222
4.160	111.130	0.000	2.242
4.960	111.130	0.000	1.356
5.760	111.130	0.000	-0.006
6.560	111.130	0.000	-0.653
7.360	111.130	0.000	-0.519
8.160	111.130	0.000	-0.345
8.960	111.130	0.000	-0.242
-1.440	112.130	0.000	-0.160
-0.640	112.130	0.000	-0.208
0.160	112.130	0.000	-0.287
0.960	112.130	0.000	-0.415
1.760	112.130	0.000	-0.555
2.560	112.130	0.000	-0.193
3.360	112.130	0.000	1.119
4.160	112.130	0.000	2.327
4.960	112.130	0.000	1.764
5.760	112.130	0.000	0.333
6.560	112.130	0.000	-0.574
7.360	112.130	0.000	-0.512
8.160	112.130	0.000	-0.342
8.960	112.130	0.000	-0.235
-1.440	113.130	0.000	-0.153
-0.640	113.130	0.000	-0.202
0.160	113.130	0.000	-0.277
0.960	113.130	0.000	-0.394
1.760	113.130	0.000	-0.538
2.560	113.130	0.000	-0.183
3.360	113.130	0.000	1.184
4.160	113.130	0.000	2.622
4.960	113.130	0.000	2.084
5.760	113.130	0.000	0.538
6.560	113.130	0.000	-0.531
7.360	113.130	0.000	-0.501
8.160	113.130	0.000	-0.331
8.960	113.130	0.000	-0.237
-1.440	114.130	0.000	-0.150
-0.640	114.130	0.000	-0.201
0.160	114.130	0.000	-0.273
0.960	114.130	0.000	-0.389
1.760	114.130	0.000	-0.524
2.560	114.130	0.000	-0.145
3.360	114.130	0.000	1.225
4.160	114.130	0.000	2.269
4.960	114.130	0.000	1.700
5.760	114.130	0.000	0.373
6.560	114.130	0.000	-0.542
7.360	114.130	0.000	-0.488
8.160	114.130	0.000	-0.327
8.960	114.130	0.000	-0.232
-1.440	115.130	0.000	-0.145
-0.640	115.130	0.000	-0.199
0.160	115.130	0.000	-0.264
0.960	115.130	0.000	-0.379
1.760	115.130	0.000	-0.507
2.560	115.130	0.000	-0.130
