0.00000E+0	0.00000E+0	1.41000E-4
0.00000E+0	0.00000E+0	1.39600E-4
0.00000E+0	-1.65007E-7	1.38300E-4
0.00000E+0	-1.44370E-7	1.36900E-4
0.00000E+0	-1.55947E-7	1.35700E-4
0.00000E+0	-1.79100E-7	1.34200E-4
0.00000E+0	-1.81114E-7	1.33300E-4
0.00000E+0	-1.83127E-7	1.31400E-4
0.00000E+0	-1.71047E-7	1.30300E-4
0.00000E+0	-1.86148E-7	1.28900E-4
0.00000E+0	-1.70041E-7	1.27800E-4
0.00000E+0	-1.84638E-7	1.26600E-4
0.00000E+0	-1.65511E-7	1.25200E-4
0.00000E+0	-1.70545E-7	1.23600E-4
0.00000E+0	2.26497E-8	1.27100E-4
0.00000E+0	1.10732E-8	1.20200E-4
0.00000E+0	2.76831E-8	1.18900E-4
2.85000E-1	2.46631E-8	2.70190E-3
5.70000E-1	3.12064E-8	6.83980E-3
8.55000E-1	2.71799E-8	1.12220E-2
1.14000E+0	2.06366E-8	1.53082E-2
1.14000E+0	3.52331E-8	1.50651E-2
1.14000E+0	2.86901E-8	1.54564E-2
1.14000E+0	3.52334E-8	1.52823E-2
1.14000E+0	4.12734E-8	1.54164E-2
1.42500E+0	4.42935E-8	1.93219E-2
1.71000E+0	3.52336E-8	2.34992E-2
1.99500E+0	5.48634E-8	2.71701E-2
1.99500E+0	3.37237E-8	2.73954E-2
1.99500E+0	3.12066E-8	2.72194E-2
1.99500E+0	5.38563E-8	2.71771E-2
1.99500E+0	5.78826E-8	2.70474E-2
1.99500E+0	5.13393E-8	2.70293E-2
1.99500E+0	5.68761E-8	2.71285E-2
1.99500E+0	3.82530E-8	2.67016E-2
1.99500E+0	4.12729E-8	2.65768E-2
1.99500E+0	4.22795E-8	2.65748E-2
1.99500E+0	5.88893E-8	2.61978E-2
1.99500E+0	5.93928E-8	2.63691E-2
1.99500E+0	6.34194E-8	2.59261E-2
1.99500E+0	3.77496E-8	2.63664E-2
1.99500E+0	3.77496E-8	2.59596E-2
1.99500E+0	3.57365E-8	2.57574E-2
1.99500E+0	3.87565E-8	2.56557E-2
1.99500E+0	4.32864E-8	2.58102E-2
1.99500E+0	4.73131E-8	2.52767E-2
1.99500E+0	3.27164E-8	2.55369E-2
1.99500E+0	4.32861E-8	2.54170E-2
1.99500E+0	3.82529E-8	2.53308E-2
1.99500E+0	2.21460E-8	2.46058E-2
1.99500E+0	5.08356E-8	2.48380E-2
1.99500E+0	2.96961E-8	2.47669E-2
1.99500E+0	4.42926E-8	2.47451E-2
1.99500E+0	4.32861E-8	2.46837E-2
1.99500E+0	5.83859E-8	2.44993E-2
1.99500E+0	4.58027E-8	2.41723E-2
1.99500E+0	4.58027E-8	2.45637E-2
1.99500E+0	4.83196E-8	2.43802E-2
1.99500E+0	4.73129E-8	2.43705E-2
1.99500E+0	3.62398E-8	2.43003E-2
1.99500E+0	5.08361E-8	2.41526E-2
1.99500E+0	4.63062E-8	2.40138E-2
1.99500E+0	5.88894E-8	2.40799E-2
1.99500E+0	4.37896E-8	2.37692E-2
1.99500E+0	5.28493E-8	2.39834E-2
1.99500E+0	5.08360E-8	2.36741E-2
1.99500E+0	5.03325E-8	2.34411E-2
1.99500E+0	4.78159E-8	2.36038E-2
1.99500E+0	4.73126E-8	2.36451E-2
1.99500E+0	5.98958E-8	2.38432E-2
1.99500E+0	4.12727E-8	2.38425E-2
1.99500E+0	5.58697E-8	2.34632E-2
1.99500E+0	4.52999E-8	2.35275E-2
1.99500E+0	5.43597E-8	2.35363E-2
1.99500E+0	4.88232E-8	2.32875E-2
1.99500E+0	5.53663E-8	2.33612E-2
1.99500E+0	3.92599E-8	2.35925E-2
1.99500E+0	4.52994E-8	2.30223E-2
1.99500E+0	5.73785E-8	2.32866E-2
1.99500E+0	4.17754E-8	2.32583E-2
1.99500E+0	3.42257E-8	2.30145E-2
1.99500E+0	6.89551E-8	2.31597E-2
1.99500E+0	5.08354E-8	2.28783E-2
1.99500E+0	5.18421E-8	2.25943E-2
1.99500E+0	3.72459E-8	2.27820E-2
1.99500E+0	3.32193E-8	2.23239E-2
1.99500E+0	3.52331E-8	2.24961E-2
1.99500E+0	4.98294E-8	2.29319E-2
1.99500E+0	4.27829E-8	2.20980E-2
1.99500E+0	5.38563E-8	2.20098E-2
1.99500E+0	4.02665E-8	2.25648E-2
1.99500E+0	5.58696E-8	2.20217E-2
1.99500E+0	5.68763E-8	2.18410E-2
1.99500E+0	5.33528E-8	2.16371E-2
1.99500E+0	6.24127E-8	2.18015E-2
1.99500E+0	4.68096E-8	2.16173E-2
1.99500E+0	4.93262E-8	2.15140E-2
1.99500E+0	4.32859E-8	2.13810E-2
1.99500E+0	5.13389E-8	2.13486E-2
1.99500E+0	4.52990E-8	2.10122E-2
1.99500E+0	5.93921E-8	2.11640E-2
1.99500E+0	4.12723E-8	2.12766E-2
1.99500E+0	4.93258E-8	2.08921E-2
1.99500E+0	4.78158E-8	2.08986E-2
1.99500E+0	5.03326E-8	2.06698E-2
1.99500E+0	2.86896E-8	2.06011E-2
1.99500E+0	3.72460E-8	2.06864E-2
1.99500E+0	4.22794E-8	2.05881E-2
1.99500E+0	5.38559E-8	2.06296E-2
1.99500E+0	3.67427E-8	2.02385E-2
1.99500E+0	5.63724E-8	2.04497E-2
1.99500E+0	6.03991E-8	2.00782E-2
1.99500E+0	3.97628E-8	2.02292E-2
1.99500E+0	4.47962E-8	2.01319E-2
1.99500E+0	4.32862E-8	1.99969E-2
1.99500E+0	7.24793E-8	1.99528E-2
1.99500E+0	5.93928E-8	1.96369E-2
1.99500E+0	4.37897E-8	1.95862E-2
1.99500E+0	4.52998E-8	1.95973E-2
1.99500E+0	4.68098E-8	1.94455E-2
1.99500E+0	4.78165E-8	1.93281E-2
1.99500E+0	5.48631E-8	1.94398E-2
1.99500E+0	5.53661E-8	1.90431E-2
1.99500E+0	4.93262E-8	1.92646E-2
1.99500E+0	4.88225E-8	1.90935E-2
1.99500E+0	4.88225E-8	1.88829E-2
1.99500E+0	3.97625E-8	1.88265E-2
1.99500E+0	4.32859E-8	1.87548E-2
1.99500E+0	6.39223E-8	1.87737E-2
1.99500E+0	5.18427E-8	1.83727E-2
1.99500E+0	4.42928E-8	1.84272E-2
1.99500E+0	6.14061E-8	1.81569E-2
1.99500E+0	5.78828E-8	1.83638E-2
1.99500E+0	4.47963E-8	1.81896E-2
1.99500E+0	4.17763E-8	1.79292E-2
1.99500E+0	4.73128E-8	1.78497E-2
1.99500E+0	4.78161E-8	1.78928E-2
1.99500E+0	4.52996E-8	1.75737E-2
1.99500E+0	5.08365E-8	1.75904E-2
1.99500E+0	6.54330E-8	1.74795E-2
1.99500E+0	5.98963E-8	1.72768E-2
1.99500E+0	4.68098E-8	1.71913E-2
1.99500E+0	5.28497E-8	1.70424E-2
1.99500E+0	4.02666E-8	1.69179E-2
1.99500E+0	4.32864E-8	1.65946E-2
1.99500E+0	5.28496E-8	1.64420E-2
1.99500E+0	5.78827E-8	1.63838E-2
1.99500E+0	5.13396E-8	1.63544E-2
1.99500E+0	5.73795E-8	1.62542E-2
1.99500E+0	3.27165E-8	1.61045E-2
1.99500E+0	4.63063E-8	1.61068E-2
1.99500E+0	3.12063E-8	1.58538E-2
1.99500E+0	3.87562E-8	1.57215E-2
1.99500E+0	5.33527E-8	1.55557E-2
1.99500E+0	2.81864E-8	1.54210E-2
1.99500E+0	3.87562E-8	1.53522E-2
1.99500E+0	6.39225E-8	1.52203E-2
1.99500E+0	3.62397E-8	1.50311E-2
1.99500E+0	5.43594E-8	1.48403E-2
1.99500E+0	5.43594E-8	1.47162E-2
1.99500E+0	4.68094E-8	1.46258E-2
1.99500E+0	2.21464E-8	1.44686E-2
1.99500E+0	5.23459E-8	1.42341E-2
1.99500E+0	3.47295E-8	1.41232E-2
1.99500E+0	4.22794E-8	1.39006E-2
1.99500E+0	4.68093E-8	1.36875E-2
1.99500E+0	4.88227E-8	1.33695E-2
1.99500E+0	5.28495E-8	1.19496E-2
1.99500E+0	5.33529E-8	9.04780E-3
1.99500E+0	2.16436E-8	8.97720E-3
1.99500E+0	5.08365E-8	8.88790E-3
1.99500E+0	3.42268E-8	8.86110E-3
1.99500E+0	3.97634E-8	8.65750E-3
1.99500E+0	5.18431E-8	8.59080E-3
1.99500E+0	5.68764E-8	8.44220E-3
1.99500E+0	3.22129E-8	8.37360E-3
1.99500E+0	5.83858E-8	8.20200E-3
1.99500E+0	5.23455E-8	8.08600E-3
1.99500E+0	3.72456E-8	7.96240E-3
1.99500E+0	4.17756E-8	7.77670E-3
1.99500E+0	5.38555E-8	7.54230E-3
1.99500E+0	4.58023E-8	7.16370E-3
1.99500E+0	2.91931E-8	6.24050E-3
1.99500E+0	5.33528E-8	3.48500E-4
1.99500E+0	4.63063E-8	1.08600E-4
1.99500E+0	4.63063E-8	1.09300E-4
1.99500E+0	4.68097E-8	1.11400E-4
1.99500E+0	5.08362E-8	1.13900E-4
1.99500E+0	4.37897E-8	1.14800E-4
1.99500E+0	4.83193E-8	1.15600E-4
1.99500E+0	4.02661E-8	1.15900E-4
1.99500E+0	4.68092E-8	1.16400E-4
1.99500E+0	3.97627E-8	1.16600E-4
1.99500E+0	5.23459E-8	1.16300E-4
1.99500E+0	4.47960E-8	1.15500E-4
1.99500E+0	5.03328E-8	1.15000E-4
1.99500E+0	5.63727E-8	1.14500E-4
1.99500E+0	4.52996E-8	1.14200E-4
1.99500E+0	3.67431E-8	1.13600E-4
1.99500E+0	4.78163E-8	1.13300E-4
1.99500E+0	4.68092E-8	1.13400E-4
1.99500E+0	5.58691E-8	1.13900E-4
1.99500E+0	3.92591E-8	1.13100E-4
1.99500E+0	3.32192E-8	1.12100E-4
1.99500E+0	2.31527E-8	1.12400E-4
1.99500E+0	5.38556E-8	1.12600E-4
1.99500E+0	3.52327E-8	1.12700E-4
1.99500E+0	4.78160E-8	1.12000E-4
1.99500E+0	3.87561E-8	1.11600E-4
1.99500E+0	3.42262E-8	1.11700E-4
1.99500E+0	4.22794E-8	1.12000E-4
1.99500E+0	4.93260E-8	1.11700E-4
1.99500E+0	4.88227E-8	1.11700E-4
1.99500E+0	4.02659E-8	1.11300E-4
1.99500E+0	3.32193E-8	1.11400E-4
1.99500E+0	3.72457E-8	1.11300E-4
1.99500E+0	4.02656E-8	1.11400E-4
1.99500E+0	3.57358E-8	1.11400E-4
1.99500E+0	5.33520E-8	1.11300E-4
1.99500E+0	2.41592E-8	1.11300E-4
1.99500E+0	3.77491E-8	1.11700E-4
1.99500E+0	4.12724E-8	1.11900E-4
1.99500E+0	4.78160E-8	1.12200E-4
1.99500E+0	3.52328E-8	1.12000E-4
1.99500E+0	2.26496E-8	1.12600E-4
