2.29915E+1	9.81487E-7	8.96820E-3
2.29290E+1	8.97431E-7	8.94860E-3
2.28665E+1	8.01800E-7	8.73760E-3
2.28040E+1	7.20261E-7	8.60340E-3
2.27415E+1	6.36709E-7	8.73690E-3
2.26790E+1	5.84866E-7	8.46540E-3
2.26165E+1	5.17420E-7	8.48110E-3
2.25540E+1	4.59034E-7	8.35940E-3
2.24915E+1	4.17258E-7	8.51890E-3
2.24290E+1	3.60382E-7	8.15060E-3
2.23665E+1	3.22129E-7	8.26660E-3
2.23040E+1	2.91426E-7	8.09930E-3
2.22415E+1	2.63743E-7	8.05470E-3
2.21790E+1	2.40086E-7	8.06650E-3
2.21165E+1	2.15423E-7	7.66890E-3
2.20540E+1	1.87740E-7	7.56310E-3
2.19915E+1	1.75661E-7	7.54420E-3
2.19290E+1	1.51501E-7	7.39240E-3
2.18665E+1	1.37911E-7	7.36080E-3
2.18040E+1	1.14758E-7	7.29360E-3
2.17415E+1	1.18281E-7	7.21100E-3
2.16790E+1	8.65714E-8	7.30820E-3
2.16165E+1	8.20413E-8	7.01430E-3
2.15540E+1	5.28484E-8	7.31870E-3
2.14915E+1	5.83845E-8	7.49680E-3
2.14290E+1	6.14045E-8	7.39700E-3
2.13665E+1	2.11384E-8	7.16520E-3
2.13040E+1	4.02649E-8	6.89220E-3
2.12415E+1	1.81185E-8	6.95020E-3
2.11790E+1	1.81188E-8	6.89810E-3
2.11165E+1	1.50904E-9	6.80130E-3
2.10540E+1	1.81192E-8	6.86620E-3
2.09915E+1	-6.04050E-9	6.72970E-3
2.09290E+1	4.52918E-9	6.45300E-3
2.08665E+1	-1.51080E-9	6.60010E-3
2.08040E+1	1.15757E-8	6.37400E-3
2.07415E+1	6.03899E-9	6.37590E-3
2.06790E+1	9.05895E-9	6.06120E-3
2.06165E+1	5.02078E-10	6.00420E-3
2.05540E+1	1.40919E-8	5.97390E-3
2.04915E+1	1.15754E-8	5.90650E-3
2.04290E+1	3.52213E-9	5.84660E-3
2.03665E+1	1.40922E-8	5.78410E-3
2.02415E+1	2.61721E-8	5.58040E-3
2.01165E+1	1.71119E-8	5.50510E-3
1.99915E+1	2.81853E-8	5.47580E-3
1.98665E+1	3.01986E-8	5.27510E-3
1.97415E+1	1.45958E-8	5.21330E-3
1.96165E+1	1.15758E-8	5.05180E-3
1.94915E+1	2.41588E-8	5.01200E-3
1.93665E+1	1.10723E-8	4.81700E-3
1.92415E+1	1.25823E-8	4.73950E-3
1.91165E+1	2.76821E-8	4.63230E-3
1.89915E+1	2.21455E-8	4.43340E-3
1.88665E+1	2.51651E-8	4.37270E-3
1.87415E+1	2.96951E-8	4.28540E-3
1.86165E+1	2.26487E-8	4.20200E-3
1.84915E+1	1.86220E-8	4.14780E-3
1.83665E+1	2.96953E-8	4.08200E-3
1.82415E+1	-9.37966E-13	4.02520E-3
1.81165E+1	1.50988E-8	3.93440E-3
1.79915E+1	1.20788E-8	3.89450E-3
1.78665E+1	1.76157E-8	3.84750E-3
1.77415E+1	1.10725E-8	3.77840E-3
1.76165E+1	1.76156E-8	3.71920E-3
1.74915E+1	1.86225E-8	3.67890E-3
1.73665E+1	2.56691E-8	3.63030E-3
1.72415E+1	2.86893E-8	3.56560E-3
1.71165E+1	1.86227E-8	3.50800E-3
1.69915E+1	3.52226E-9	3.47080E-3
1.68665E+1	1.76154E-8	3.43080E-3
1.67415E+1	1.35887E-8	3.38690E-3
1.66165E+1	8.55547E-9	3.34160E-3
1.64915E+1	1.91253E-8	3.29040E-3
1.63665E+1	1.81185E-8	3.24870E-3
1.62415E+1	5.53533E-9	3.21070E-3
1.61165E+1	4.02554E-9	3.17910E-3
1.59915E+1	2.16420E-8	3.13630E-3
1.58665E+1	8.55536E-9	3.08560E-3
1.57415E+1	3.82516E-8	3.05160E-3
1.56165E+1	1.50982E-8	3.01520E-3
1.54915E+1	1.61048E-8	2.97020E-3
1.53665E+1	3.52311E-8	2.93080E-3
1.52415E+1	2.51646E-8	2.89100E-3
1.51165E+1	2.41584E-8	2.85650E-3
1.49915E+1	1.76155E-8	2.81990E-3
1.48665E+1	4.02652E-8	2.79130E-3
1.47415E+1	3.22123E-8	2.75950E-3
1.46165E+1	4.27822E-8	2.72710E-3
1.44915E+1	2.81857E-8	2.69580E-3
1.43665E+1	4.12722E-8	2.65920E-3
1.42415E+1	3.57353E-8	2.63220E-3
1.41165E+1	2.16421E-8	2.60020E-3
1.39915E+1	1.05688E-8	2.57220E-3
1.38665E+1	1.86221E-8	2.54190E-3
1.37415E+1	2.76820E-8	2.51110E-3
1.36165E+1	1.76156E-8	2.48170E-3
1.34915E+1	3.47287E-8	2.45270E-3
1.31790E+1	2.71789E-8	2.38090E-3
1.28665E+1	1.66090E-8	2.31420E-3
1.25540E+1	8.55577E-9	2.24840E-3
1.22415E+1	3.52250E-9	2.18390E-3
1.19290E+1	1.45957E-8	2.12170E-3
1.16165E+1	1.15757E-8	2.06140E-3
1.13040E+1	-3.02086E-9	2.00210E-3
1.09915E+1	2.36553E-8	1.94370E-3
1.06790E+1	3.72451E-8	1.88700E-3
1.03665E+1	2.21452E-8	1.83040E-3
1.00540E+1	2.31518E-8	1.77450E-3
9.74150E+0	1.10718E-8	1.71860E-3
9.42900E+0	2.21450E-8	1.66260E-3
9.11650E+0	-5.04839E-10	1.60730E-3
8.80400E+0	2.46615E-8	1.55080E-3
8.49150E+0	1.50983E-8	1.49540E-3
8.17900E+0	1.66088E-8	1.43940E-3
7.86650E+0	2.46621E-8	1.38410E-3
7.55400E+0	1.25821E-8	1.32740E-3
7.24150E+0	1.50988E-8	1.27140E-3
6.92900E+0	5.02621E-10	1.21660E-3
6.61650E+0	6.54254E-9	1.16050E-3
6.30400E+0	1.91256E-8	1.10600E-3
5.99150E+0	2.26489E-8	1.05050E-3
5.67900E+0	3.17084E-8	9.94900E-4
5.36650E+0	2.36552E-8	9.38500E-4
5.05400E+0	2.21455E-8	8.83100E-4
4.74150E+0	1.40921E-8	8.26600E-4
4.42900E+0	2.81853E-8	7.71000E-4
4.11650E+0	1.30855E-8	7.16200E-4
3.80400E+0	2.41587E-8	6.60400E-4
3.49150E+0	1.61055E-8	6.05400E-4
3.17900E+0	9.05892E-9	5.49600E-4
2.86650E+0	2.51647E-8	4.94300E-4
2.55400E+0	2.51647E-8	4.38800E-4
2.24150E+0	-5.04727E-10	3.83400E-4
1.92900E+0	8.05163E-9	3.26700E-4
1.61650E+0	2.41581E-8	2.71000E-4
1.30400E+0	2.36546E-8	2.15700E-4
9.91500E-1	2.61713E-8	1.59800E-4
6.79000E-1	1.86218E-8	1.05000E-4
3.66500E-1	1.15752E-8	4.99000E-5
5.40000E-2	1.40917E-8	1.60000E-6
0.00000E+0	3.01981E-8	1.90000E-6
0.00000E+0	1.56019E-8	1.90000E-6
0.00000E+0	9.05865E-9	1.70000E-6
0.00000E+0	1.40918E-8	1.70000E-6
0.00000E+0	3.37215E-8	1.70000E-6
0.00000E+0	3.62382E-8	1.60000E-6
